cod_presfarma,Frequency.1,codes,spanish description,english description,comment
3475,1,11561,BUPROPION 300 MG / 30 COMPRIMIDOS LIBERACION MODIFICADA (ANTIDEPRESIVO),,
4293,1,6406,HIDROXIZINA 25 MG / 50 COMPRIMIDOS,,
1895,1,9731,COMPLETAS POLIMERICAS HIPERPROTEICA NORMOCALORICAS  / 12 BOTELLA DE 500 ML,,
3849,1,6224,ZUCLOPENTIXOL 200 MG EN 1 ML / 1 AMPOLLAS DE 1 ML,,
9931,1,11149,BREA HULLA 50 MG EN 1 ML / 1 LOCION DE 250 ML (NO FINANCIABLE),,
9610,1,12145,"SOLUCION GLUCOSALINA 3,5% (3,5/0,35)G EN 100 ML / 1 FRASCOS DE 1000 ML",,
6154,1,16435,SODIO CLORURO* 1000 MG /  CAPSULAS,,
10163,1,4686,SAQUINAVIR 200 MG / 270 CAPSULAS,,
3062,1,15672,BOLSAS ILEOST RESINA SINTETICA 10-38 MM <200 ML / 30 BOLSA ILEOSTOMIA,,
7859,1,9114,ATAZANAVIR 150 MG / 60 CAPSULAS,,
5136,1,4569,FOSFOMICINA 3000 MG / 2 SOBRES,,
8461,1,5957,PROPIFENAZONA + CODEINA +  HIDROXIZINA (100/10/15) MG / 2 GRAGEAS (NO FINANCIABLE),,
7682,1,10443,"PIPERACILINA + TAZOBACTAM (4/0,5)G / 1 VIAL  DE 50 ML",,
8154,1,3978,AMOXICILINA + CLAVULANICO (1000/200)MG EN 5 ML / 1 VIAL DE 5 ML,,
6479,1,7066,"TOBRAMICINA 0,3%  (3 MG/1 ML)  / 1 COLIRIO DE 5 ML",,
7008,1,709,MISOPROSTOL 200 MCG / 40 COMPRIMIDOS,,
8278,1,24952,ALLERGOVAC POLIPLUS INICIO 2 VIAL 3 (PAUTA 1 DIA),,
9678,1,17108,COMPLETA POLIMERICA NORMOPROTEICA NORMOCALORICA CON FIBRA NIÑOS  / 1 BOTE DE 360 G,,
5057,1,6441,LOPRAZOLAM 1 MG / 30 COMPRIMIDOS,,
3890,1,10403,"OLMESARTAN + HIDROCLOROTIAZIDA (20/12,5)MG / 28 COMPRIMIDOS RECUBIERTOS",,
10222,1,7899,EMULSION LIPIDICA + AMINOACIDOS + HIDRATOS CARBONO 20.876 G EN 100 ML / 4 BOLSAS PERFUSION DE 2000 ML,,
4360,1,9707,"TESTOSTERONA 631,6 MG/ 4 ML (1000MG/4ML UNDECANOATO DE TESTOSTERONA) / 1 AMPOLLAS DE 4 ML",,
6687,1,23869,BETAHISTINA 24 MG / 60 COMPRIMIDOS,,
10064,1,178,SONDA VESICAL LATEX 22 CH / 10 SONDA,,
3396,1,4272,COTRIMOXAZOL ( SULFAMETOXAZOL + TRIMETOPRIM ) (800/160) MG / 20 COMPRIMIDOS,,
6474,1,17067,"ALFACALCIDOL 0,25 MCG / 30 CAPSULAS BLANDAS",,
4864,1,14161,"FENTANILO 400MCG (0,4 MG) / 10 COMPRIMIDOS SUBLINGUALES",,
4116,1,23436,TREHALOSA 300 MG / 10 ML / 1 COLIRIO DE 10 ML (NO FINANCIABLE),,
7279,1,10728,ALBUMINA HUMANA 20% (20 G EN 100 ML) / 100 FRASCO PERFUSION DE 100 ML,,
2568,1,15722,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 10-70 MM 560 ML / 30 BOLSA ILEOSTOMIA,,
8143,1,9065,SODIO CLORURO 0.9 % 250 ML / 1 BOLSA PERFUSION DE 250 ML,,
5076,1,16671,SPRAY BUCAL  / 1 SPRAY DE 15 ML (NO FINANCIABLE),,
9330,1,16940,"SUMATRIPTAN 6 MG EN 0,5 ML / 1 JERINGA PRECARGADA DE 0,5 ML",,
10248,1,9723,"SOMATROPINA 3,3 MG EN 1 ML / 1 CARTUCHO DE 1,5 ML",,
1714,1,16121,BOLSAS COLOST SIST DOBLE PLACA ACOPLAMIENTO ADHESIVO 15-33 MM 500 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
2673,1,11244,TRETINOINA + ERITROMICINA  / 1 SOLUCION ALCOHOLICA DE 50 ML (NO FINANCIABLE),,
3281,1,8810,RACECADOTRILO 100 MG / 20 CAPSULAS (NO FINANCIABLE),,
5348,1,9249,"GONADOTROFINA CORIONICA (HCG) 250 MCG EN 0,5 ML / 1 JERINGA PRECARGADA DE 0,5 ML",,
6675,1,16292,APOSITOS B OSTOM ARO RES SINT 15-43 MM 60 MM / 5 APOSITOS B OSTOMIA,,
2180,1,8103,BALSAMO PERU 1 UD / 20 TUL DE 15X25 (NO FINANCIABLE),,
4572,1,712,OMEPRAZOL 20 MG / 14 CAPSULAS,,
3159,1,6136,TOPIRAMATO 50 MG / 60 COMPRIMIDOS RECUBIERTOS,,
4589,1,22608,DICLOFENACO SODICO 140 MG / 5 APOSITO (NO FINANCIABLE),,
8039,1,18174,"APOSITO DE CARBON CON PLATA 10,5X19 / 10 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
2584,1,4343,JOSAMICINA 500 MG EN 5 ML / 1 FRASCOS SUSP ORAL DE 100 ML,,
7704,1,298,COLECTOR ORINA C-T  (CON TIRA) 35 MM / 1 COLECTOR,,
1875,1,10407,"BUDESONIDA 0,5 MG EN 1 ML / 20 INHALACIONES DE 2 ML",,
4112,1,16575,EMULSION CALMANTE / 1 FRASCO DE 100 ML (NO FINANCIABLE),,
4169,1,7238,DEFEROXAMINA 500 MG EN 1 ML / 10 VIAL DE 1 ML,,
2778,1,3150,DIFLUCORTOLONA 0.1% (1 MG EN 1 G) / CREMA DE 60 G (NO FINANCIABLE),,
4185,1,23416,"PRAMIPEXOL 0,52 MG / 30 COMPRIMIDOS DE LIBERACION GRADUAL",,
2496,1,21970,CITRATO POTASICO 1 MG / SOBRES,,
5822,1,9149,ESOMEPRAZOL 40 MG / 28 COMPRIMIDOS,,
9579,1,10813,"BEMIPARINA 2500 UI EN 2.5 ML / 1 VIAL DE 2,5 ML (NO FINANCIABLE)",,
7051,1,11510,FORMOTEROL 12 MCG EN 1 DOSIS / 1 INHALADOR NOVOLIZER DE 60 DOSIS,,
3695,1,93,VENDA ELASTICA 4 X 10 / 1 VENDA,,
7059,1,3042,MUPIROCINA 2% (20 MG EN 1 G) / 1 POMADA NASAL DE 3 G,,
6855,1,4600,ITRACONAZOL 100 MG / 18 CAPSULAS,,
7987,1,25230,GINKGO BILOBA 120 MG / 15 COMPRIMIDOS RECUBIERTOS CON PELICULA (NO FINANCIABLE),,
4377,1,10850,"LEVONORGESTREL 1,5 MG / 1 COMPRIMIDOS (NO FINANCIABLE)",,
5086,1,15866,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 25 MM 550 ML / 30 BOLSAS ILEOSTOMIA,,
6774,1,16880,ACIDOS GRASOS + FOSFATIDILSERINA + ACIDO FOLICO + VITAMINA E + VITAMINA B12  / 30 CAPSULAS (NO FINANCIABLE),,
7464,1,10825,DEFERASIROX 125 MG / 28 COMPRIMIDOS DISPERSABLES,,
7462,1,18059,APOSITO DE ESPUMA POLIURETANO CON PLATA 15 X 15 / 5 APOSITOS,,
9229,1,11105,HIPERICO 300 MG / 30 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
5381,1,1063,TOCOFEROL 200 MG / 20 CAPSULAS,,
6814,1,6152,BIPERIDENO 5 MG EN 1 ML / 5 AMPOLLAS DE 1 ML,,
6220,1,17725,APOSITO DE HIDROCOLOIDE EXTRAFINO CON VASELINA 10 X 10 / 3 APOSITOS,,
5400,1,6994,MEPIRAMINA 20 MG EN 1 ML / 1 FRASCO SOL GOTAS DE 30 ML,,
6854,1,24930,"CLOBETASOL PROPIONATO 0,05%  UREA 10% ADEPS LANAE 7% / 1 EMULSION",,
3355,1,6195,PERFENAZINA 8 MG / 50 TABLETAS,,
7206,1,474,BOLSAS SISTEMA DOBLE  50  MM 1 UA / 30 BOLSAS COLOSTOMIA,,
3904,1,24871,INSULINA LISPRO ACCION RAPIDA 200 UI EN 1 ML / 5 PLUMA PREGARGADA DE 3 ML,,
9426,1,3162,"DIFLORASONA 0,05% (0,5 MG/ 1 G) / 1 GEL DE 15 G",,
3719,1,9960,FERRIMANITOL OVOALBUMINA 300 MG ( 40MG HIERRO) / 30 SOBRES,,
3228,1,11575,METILFENIDATO 20 MG / 30 CAPSULAS LIBERACION PROLONGADA (50:50),,
3114,1,725,LANSOPRAZOL 15 MG / 28 CAPSULAS,,
2269,1,210,RODILLERA 4 TALLA / 1 RODILLERA (NO FINANCIABLE),,
6577,1,8832,RISPERIDONA 50 MG EN 2 ML / 1 VIAL DE 2 ML,,
2979,1,2305,CLORTALIDONA 50 MG / 30 COMPRIMIDOS,,
9519,1,7228,NALTREXONA 50 MG / 28 CAPSULAS,,
7679,1,10567,"DEPIGOID INICIO (1,2) PAUTA CONVENCIONAL",,
8943,1,10201,CANULA TRAQUEOTOMIA TALLA 9 / 3 CANULA,,
7665,1,9173,VORICONAZOL 40MG/ML / 1 FRASCO,,
3215,1,18342,LEVETIRACETAM 1000 MG / 60 COMPRIMIDOS,,
8457,1,23710,CREMA 30 G (NO FINANCIABLE),,
8008,1,10565,"ALERVACCINE GOTAS SUBLINGUAL INICIO (1,2,3,4)",,
3212,1,11566,"AMITRIPTILINA + MEDAZEPAM (12,5/5) MG / 60 CAPSULAS (NO FINANCIABLE)",,
7896,1,18362,NEOVACCINE BACTERIANA ORAL INICIO VIAL A+B,,
8956,1,10559,"ORALTEK SPRAY (SP,SP)",,
9393,1,23094,MODULOS ESPESANTES / 3 BOTE DE 300 G,,
5882,1,24732,CANAGLIFLOZINA + METFORMINA 50/1000 MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
5252,1,2183,NITROGLICERINA 10 MG / 30 PARCHE TRANSDERMICO,,
4692,1,11849,HIDROMORFONA 16 MG / 30 COMPRIMIDOS DE LIBERACION GRADUAL,,
8570,1,24985,DARUNAVIR + COBICISTAT (800/150)MG / 30 COMPRIMIDOS,,
8879,1,7785,"DARBEPOETIN ALFA 15 MCG EN 0,375 ML / 4 JERINGA DE 0,375 ML",,
5953,1,8458,INSULINA ASPARTA 100 UI EN 1 ML / 5 JERINGA PRECARGADA DE 3 ML,,
3879,1,15736,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 20 MM 580 ML / 30 BOLSA ILEOSTOMIA,,
9264,1,11270,SALICILATO DIETILAMINA + CASTAÑO DE INDIAS (100/20)MG / 1 G / GEL DE 30 G (NO FINANCIABLE),,
2897,1,980,METFORMINA 850 MG / 50 COMPRIMIDOS,,
6113,1,2653,DILTIAZEM 180 MG / 30 CAPSULAS LIBERACION RETARDADA,,
9864,1,6662,METRONIDAZOL 500 MG EN 100 ML / 1 FRASCO PERFUSION DE 300 ML,,
9930,1,11114,TE VERDE + RIBES NIGRUM EXTO. / 1 SOLUCION DE 100 ML (NO FINANCIABLE),,
4298,1,12028,DIOSMINA 500 MG / 30 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
2474,1,9440,IBUPROFENO 4% (200 MG/5 ML) / 1 FRASCOS SUSP ORAL DE 150 ML,,
8338,1,16730,NAPROXENO 200 MG / 12 SOBRES (GRANULADO/POLVO) (NO FINANCIABLE),,
8918,1,4494,CIPROFLOXACINO 200 MG EN 100 ML / 1 FRASCOS/BOLSAS PERFUSION DE 200 ML,,
3255,1,23903,PROGESTERONA 25 MG EN 1 ML / 7 VIAL DE 1 ML (NO FINANCIABLE),,
9999,1,14863,ADHESIVO PROTESIS DENTAL / 1 CREMA DE 47 G (NO FINANCIABLE),,
6672,1,7249,FOLINICO ACIDO 1 MG EN 12 ML / 30 AMPOLLAS BEBIBLES DE 12 ML,,
6862,1,16103,SOJA  / 56 CAPSULAS (NO FINANCIABLE),,
6349,1,4178,"CEFONICID IV 500 MG EN 2,5 ML / 1 VIAL DE 2,5 ML",,
3720,1,11317,"PREPARADOS NASALES CORTICOIDES (BACITRACINA/CLOROBUTANOL/FENILEFRINA/GOMENOL/NEOMICINA) 50MIL UI /(0,8/0,25/0,2/0,5)G EN 1 G / 1 POMADA DE 10 G (NO FINANCIABLE)",,
4958,1,16925,"ETINILESTRADIOL + DROSPIRENONA (0,02/3)MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA (21+7) (NO FINANCIABLE)",,
9353,1,17856,APOSITO DE ESPUMA POLIURETANO CON HIDROCOLOIDE Y BORDE 10 X 10 / 3 APOSITOS,,
5764,1,13601,DEXAMETASONA CAPSULAS DE 2 MG,,
6350,1,2892,COMPLETAS POLIMERICAS NORMOPROTEICA HIPERCALORICA  / 24 BOTELLAS DE 250 ML,,
8004,1,17867,ALUSTAL MANTENIMIENTO (2 VIALES),,
9301,1,14301,"MELITRACENO + FLUPENTIXOL 10 / 0,5 MG / 30 GRAGEAS (NO FINANCIABLE)",,
2984,1,21848,MODULOS ESPESANTES / 12 BOTE DE 300 G,,
6246,1,2783,FLUVASTATINA 20 MG / 28 CAPSULAS,,
5996,1,16544,APOSITOS B OSTOM RES SINT 20 X 20  CM/ 5 LAMINA,,
2988,1,16535,APOSITOS B OSTOM RES SINT MIC ACOPLAM ADH 13-22 MM 48 MM / 5 APOSITOS B OSTOMIA,,
10053,1,17437,TRIAMCINOLONA 4 G EN 100 ML / 1 AMPOLLA DE 1 ML,,
6748,1,3629,METILPREDNISOLONA 40 MG EN 2 ML / 1 INYECTABLE DE 2 ML,,
6613,1,9575,BEVACIZUMAB 400 MG EN 16 ML / 1 VIAL DE 16 ML,,
6060,1,9682,VALSARTAN + HIDROCLOROTIAZIDA (160/25) MG / 28 COMPRIMIDOS RECUBIERTOS,,
8295,1,21980,"VACUNA ESPECIFICA BACTERIANA FAAR SUBLINGUAL INICIO PROBELTE (3,3,3)",,
2975,1,22562,CIPROFLOXACINO 750 MG / 14 COMPRIMIDOS,,
4270,1,24530,"TIANEPTINA 12,5 MG / 90 COMPRIMIDOS RECUBIERTOS CON PELICULA",,
4114,1,15330,DIMENHIDRANATO + ALMIDON 50 MG / 12 COMPRIMIDOS ( NO FINANCIABLE),,
4072,1,2951,FLUTRIMAZOL 1% (10 MG/1 G) / 1 CREMA DE 30 G,,
2997,1,12134,"FLUTICASONA FUROATO 27,5 MCG EN 1 PULVERIZACIONES / 1 FRASCO DE 120 PULVERIZACIONES NASALES",,
8761,1,24911,"HIDROCORTISONA + CLOTRIMAZOL (0,5 / 1)% / 1 POMADA  (NO FINANCIABLE)",,
2421,1,10975,DEXTROMETORFANO + GUAIFENESINA (10/100)MG EN 5 ML / 1 JARABE DE 120 ML ( NO FINANCIABLE),,
2062,1,6061,SUMATRIPTAN 50 MG / 4 COMPRIMIDOS,,
5897,1,8207,ACETILSALICILICO ACIDO 300 MG / 30 COMPRIMIDOS,,
4419,1,6936,"CODEINA 6,33 MG EN 5 ML / 1 FRASCO SOL ORAL DE 125 ML (NO FINANCIABLE)",,
5878,1,7100,"DEXAMETASONA 0,1% (1 MG /1 ML) / 1 COLIRIO DE 10 ML",,
7363,1,11268,SALICILATO METILO + ALCANFOR + MENTOL + ESENCIA TREMENTINA 10 G / 3000 MG/ 6000 MG / 3000 MG /  EN 1 G / GEL DE 50 G (NO FINANCIABLE),,
5235,1,206,PARCHES OCULARES PEQUEÑOS 6.0 X 5.0 / 20 PARCHES OCULARES,,
5247,1,7986,ALPRAZOLAM 2 MG (RETARD) / 30 COMPRIMIDOS LIBERACION RETARDADA,,
4776,1,7840,SONDA VESICAL BAJA FRICCION TIEMANN 12 CH / 60 SONDA,,
4860,1,8875,RIMEXOLONA 1% (10MG/1 ML) / 1 SUSPENSION OFTALMICA DE 5 ML,,
4119,1,1087,CALCIO CARBONATO* 1500 MG (CALCIO 600 MG ) / 60 COMPRIMIDOS,,
2369,1,2268,DOXAZOSINA 4 MG / 28 COMPRIMIDOS,,
9601,1,11451,ACETILSALICILICO + CLORFENAMINA + AC. ASCORBICO + NUEZ DE COLA (500/4/500/100)MG / 12 SOBRES (NO FINANCIABLE),,
9707,1,182,SONDA VESICAL LATEX 30 CH / 10 SONDA,,
9089,1,18522,LAMINA POLIURETANO TRANSPARENTE 30X10 CM /  20 APOSITOS ( DISPENSACIÓN CENTROS SANITARIOS),,
8806,1,11065,SODIO BICARBONATO 2081 MG / 10 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
5900,1,15861,BOLSAS UROST SIST DOBLE PLACA 38 MM 500 ML / 30 BOLSAS UROSTOMIA + 7  PLACAS,,
3127,1,1197,"DALTEPARINA 10000 UI EN 0,4 ML / 5 JERINGA DE 0,4 ML",,
6886,1,3310,BENCIDAMINA 500 MG / 200 SOBRES,,
9180,1,17883,"STALORAL INICIO (2,3,3)",,
9997,1,14790,"DICLOFENACO 25 MG / 0,5 COMPRIMIDOS",,
5651,1,25405,"DULAGLUTIDA 0,75 MG EN 0,5 ML / 4 PLUMA PREGARGADA DE 0,5 ML",,
2310,1,11182,IBUPROFENO + CAFEINA + DIMENHIDRINATO (20/50/15)MG / 12 CAPSULAS (NO FINANCIABLE),,
5510,1,24734,CANAGLIFLOZINA + METFORMINA 150/1000 MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
4786,1,456,BOLSAS SISTEMA DOBLE PLACA 34-45 MM 375 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
8045,1,22853,DEPIGOID DUO INICIO (PAUTA CONVENCIONAL)  / 1 VIAL,,
9093,1,18694,PROTEINAS PLASMATICAS 2000 MG EN 10 ML / 10 VIAL DE 10 ML,,
7035,1,14411,"ALISKIREN + HIDROCLOROTIAZIDA 300/12,5 / 28 COMPRIMIDOS RECUBIERTOS",,
4658,1,16440,"DEXTROMETORFAN 7,5 MG EN 5 ML / 1 JARABE DE 200 ML (NO FINANCIABLE)",,
8538,1,18746,ECHINACEA PURPUREA TINTURA RAIZ 250 MG / 100 CAPSULAS (NO FINANCIABLE),,
4356,1,760,PINAVERIO 50 MG / 50 COMPRIMIDOS,,
1851,1,23062,CARBOCISTEINA 2700 MG / 8 SOBRES (NO FINANCIABLE),,
9631,1,1423,"EPOETINA ALFA 9000 UI EN 0,9 ML / 6 JERINGA DE 0,9 ML",,
3363,1,13581,"CALCIPOTRIOL + BETAMETASONA (50MCG/0,5MG) EN 1 G  / 1 GEL DE 60 G",,
6964,1,24825,SALICILICO ACIDO 1% / 1 SOLUCION CUTANEA SIN ALCOHOL,,
8907,1,7733,"EPOETINA BETA 6000 UI EN 0,3 ML / 6 JERINGA DE 0,3 ML",,
4028,1,16131,TOALLITA DESMAQUILLANTE OCULAR  / 30 TOALLITAS (NO FINANCIABLE),,
9105,1,18551,"APOSITO DE ESPUMA POLIURETANO CON SILICONA 17,5X17,5CM / 10 APOSITOS",,
5523,1,6099,CLONAZEPAM 1 MG EN 1 ML / 1 AMPOLLAS DE 1 ML,,
6034,1,5902,ACETILSALICILICO + ASCORBICO + CODEINA (500/250/10) MG / 10 COMPRIMIDOS EFERVESCENTES,,
3991,1,25201,"NITROGLICERINA 0,2% / GEL (NO FINANCIABLE)",,
8748,1,17754,APOSITO DE HIDROGEL 10 X 10 / 5 APOSITOS,,
2693,1,10316,MODULOS LIPIDICOS MCT 50 FRASCOS DE 20 ML,,
2555,1,16213,"DIENOGEST + ETINILESTRADIOL (2/0,03) MG / 21 COMPRIMIDOS RECUBIERTOS CON PELICULA (NO FINANCIABLE)",,
9154,1,23366,ASCORBICO ACIDO 500 MG / 12 SOBRES (NO FINANCIABLE),,
4743,1,6105,CARBAMAZEPINA 200 MG / 50 COMPRIMIDOS,,
3385,1,24647,"METILERGOMETRINA 0,125 MG / 30 COMPRIMIDOS RECUBIERTOS",,
6430,1,11446,"AMILMETACRESOL + ASCORBICO + ASCORBICO SAL + DECLOROBENCILICO (0,6/33,56/74,73/1,2)MG / 24 PASTILLAS (NO FINANCIABLE)",,
8561,1,12234,"EPOETINA ZETA 6000 UI EN 0,6 ML / 6 JERINGA DE 0,6 ML",,
2208,1,8454,BARNIDIPINA 10 MG / 56 CAPSULAS LIBERACION RETARDADA,,
5745,1,5765,MORFINA 10 MG / 60 COMPRIMIDOS LIBERACION RETARDADA,,
9159,1,1438,EPOETINA BETA 10000 UI EN 1 ML / 3 CARTUCHO DE 1 ML,,
5146,1,8363,ENALAPRIL + NITRENDIPINO (10/20) MG / 30 COMPRIMIDOS,,
1958,1,3163,"DIFLORASONA 0,05% (0,5 MG/ 1 G) / GEL DE 30 G",,
6015,1,3095,"CLOBETASONA 0,05% (0,5 MG /1 G) / CREMA DE 30 G",,
5290,1,8369,LEVOTIROXINA 50 MCG / 84 COMPRIMIDOS,,
6476,1,10873,"CAPSAICINA 0,025% ( 0,25 MG EN 1 G) / 1 CREMA DE 60 G (NO FINANCIABLE)",,
4262,1,16673,"UREA + ADEPS LANAE + ACIDO LACTICO + ACIDO SALICILICO + MENTOL (70/70/50/10/0,25) MG / 1 EMULSION",,
4803,1,15535,SONDA VESICAL SILICONA 20 CH / 10 SONDA,,
1909,1,23186,LEVOTIROXINA 88 MCG / 100 COMPRIMIDOS,,
5274,1,142,CANULA LARINGUECTOMIA TALLA 5 / 5 CANULA,,
9893,1,9520,"FACTORES COAGULACIÓN EN COMBINACIÓN (IX + II + VII + X + PROTEINAS PLASMATICAS) (25/24,5/16,5/24/19 UI) EN 20 ML / 1 VIAL O POLVO LIOFILIZADO + VIAL DISOLVENTE SIN PA DE 20 ML",,
10000,1,14884,"RANITIDINA 75 MG / 0,5 COMPRIMIDOS",,
7892,1,10546,DIATER POLIMERIZADO CONTINUACION P2 (1 VIAL),,
9238,1,11130,VALERIANA 140 MG / 40 COMPRIMIDOS (NO FINANCIABLE),,
8437,1,15715,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 65/15-46MM 570 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS + PINZA,,
7901,1,8678,"PEGINTERFERON ALFA-2 A 180 MCG EN 0,5 ML / 4 JERINGA PRECARGADA DE 0,5 ML",,
5488,1,6282,DIAZEPAM 2 MG EN 1 ML / SOLUCION GOTAS DE 15 ML,,
9334,1,1732,SOLUCION PLURISALINA 500 ML / 1 FRASCOS/BOLSAS PERFUSION DE 500 ML,,
5672,1,16125,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 32 MM 130 ML / 30 BOLSAS COLOSTOMIA,,
2868,1,22349,"POVIDONA 0,5% + GLICERINA 1% / 30  ENVASE MONODOSIS DE 0,4 ML (NO FINANCIABLE)",,
7463,1,11274,BREA HULLA 0.6% (6 MG/1 ML) / 1 LOCION DE 125 ML (NO FINANCIABLE),,
7123,1,246,BRAGUERO INGUINAL DERECHO 110 CM / 1 BRAGUERO,,
3247,1,5182,INDOMETACINA 25 MG / 100 CAPSULAS,,
10152,1,4303,ERITROMICINA 250 MG / 12 CAPSULAS,,
8040,1,18652,APOSITO DE COLAGENO CON CELULOSA OXIDADA REGENERADA Y PLATA 28CM2 / 10 APOSITOS(DISPENSACION CENTROS SANITARIOS),,
8909,1,14222,PARACETAMOL 10MG/ML / 12 SOLUCION PARA PERFUSION INTRAVENOSA DE 100 ML,,
5593,1,11240,"HIDROCORTISONA 0,5% (5 MG EN 1 G) / 1 CREMA TOPICA DE 30 G (NO FINANCIABLE)",,
5225,1,4681,VALACICLOVIR 500 MG / 42 COMPRIMIDOS,,
1799,1,2269,DOXAZOSINA (NEO) 4 MG / 28 COMPRIMIDOS LIBERACION RETARDADA,,
6112,1,15632,BOLSAS ILEOST SISTEMA DOBLE PLACA 55 MM 580 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS,,
8842,1,18639,APOSITO POLIACRILATO CON SOLUCION RINGER OVALO 4X7 CM / 10 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
2038,1,2106,"DIGOXINA 0,05 MG EN 1 ML / 1 SOLUCION GOTAS DE 60 ML",,
6985,1,2753,IRBESARTAN 300 MG / 28 COMPRIMIDOS,,
10056,1,17488,"DOXAZOSINA 1 MG / 0,5 COMPRIMIDOS",,
4561,1,17159,RIBOFLAVINA 50 MG /  CAPSULAS (NO FINANCIABLE),,
8010,1,10534,"ALLERGOVAC RAPID INICIACION (2,3)",,
4721,1,4329,MIDECAMICINA 600 MG / 12 COMPRIMIDOS,,
5361,1,587,CINTURON OSTOMIA / 1 CINTURON OSTOMIA,,
4365,1,2552,ATENOLOL + CLORTALIDONA (100/25) MG / 56 COMPRIMIDOS,,
3500,1,12679,IBUPROFENO CON SAL (ARGININA) 600 MG / 20 SOBRES,,
5490,1,6340,LORAZEPAM 1 MG / 50 COMPRIMIDOS,,
6923,1,6675,PAROMOMICINA 125 MG EN 5 ML / 1 JARABE DE 60 ML,,
8425,1,24861,RIOCIGUAT 2 MG / 42 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
8239,1,22251,TOBRAMICINA 28 MG EN 1 CAPSULA INHALACION/ 1 INHALADOR DE 224 CAPSULAS,,
9027,1,13739,IBUPROFENO CON SAL (ARGININA) 400 MG / 12 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
4823,1,24073,ZINC SULFATO 50 MG CAPSULAS (NO FINANCIABLE),,
4833,1,9782,"FONDAPARINUX 10 MG EN 0,8 ML / 10 JERINGA PRECARGADA DE 0,8 ML",,
6668,1,6969,LEVODROPROPIZINA 30 MG EN 5 ML / 1 JARABE DE 200 ML (NO FINANCIABLE),,
6527,1,15635,BOLSAS ILEOST RESINA SINTETICA ADHESIVO MICROPORO 29 MM 780 ML / 30 BOLSA ILEOSTOMIA,,
8581,1,25118,"NAFAZOLINA + METILTIONINIO 0,250/0,005 MG / 1 COLIRIO DE 10 ML (NO FINANCIABLE)",,
6150,1,8181,LEVOTIROXINA 50 MCG / 50 COMPRIMIDOS,,
7150,1,5809,METADONA 10 MG EN 1 ML / 12 AMPOLLAS DE 1 ML,,
6360,1,8345,"BETAMETASONA + GENTAMICINA (0,5/1)MG EN 1 G / 1 CREMA DE 30 G (NO FINANCIABLE)",,
6484,1,10669,ROTIGOTINA 8 MG/24H / 28 PARCHE TRANSDERMICO,,
6769,1,5126,CICLOSPORINA 25 MG / 30 CAPSULAS,,
7812,1,15659,BOLSAS UROST RES SINT ADH  MIC 19 MM 500 ML / 30 BOLSAS UROSTOMIA+ 6 PLACAS,,
8485,1,1424,EPOETINA ALFA 10000 UI EN 1 ML / 6 JERINGA DE 1 ML,,
10028,1,16104,BOLSAS SISTEMA DOBLE PLACA C-ESP 10-45 MM 200 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
4388,1,15959,BOLSAS KARAYA ADHESIVO MICROPORO Y FILTRO 38 MM 700 ML / 30 BOLSAS COLOSTOMIA,,
9261,1,1095,CALCIO PIDOLATO 500 MG / 20 SOBRES,,
4096,1,24074,"TRIAMCINOLONA ACETONIDO 0,01% EN ORABASE",,
9683,1,17336,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 BOLSAS PE/PP PARA PERFUSION DE 100 ML,,
6567,1,6325,CLORAZEPATO DIPOTASICO 20 MG EN 2 ML / 1 VIAL DE 2 ML,,
7919,1,11293,"SALICILICO ACIDO 6,36 MG / 4 DISCOS +4 PARCHES OVAL (NO FINANCIABLE)",,
10039,1,163,SONDA VESICAL LATEX 12 CH / 5 SONDA,,
6217,1,18676,SIMETICONA 120 MG / 40 CAPSULAS (NO FINANCIABLE),,
8299,1,10560,CLUSTOID FORTE (1 VIAL) INICIACION,,
8392,1,24949,ALLERGOVAC POLIPLUS INICIO 1 VIAL 3 (PAUTA RAPIDA),,
5405,1,5088,INTERFERON ALFA.2B 10 MILLONES UI EN 1 ML / 1 VIAL DE 1 ML,,
5426,1,24389,APOSITO BASE CON BORDE 15 X 15 / 3 APOSITOS,,
