sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
30030100031928506000,"RX SKELETON PERIFERICO, PIE AMBOS, AP and LAT",1,,"RX ESQUELETO PERIFERICO, PIE AMBOS, AP Y LAT",0.241672083735466,UNCHECKED,3024787,
121206100,AC. Anti-Hepatitis B Virus AG E ELISA method,1,,AC. ANTI-VIRUS DE LA HEPATITIS B AG E METODO ELISA,0.4578671157360077,UNCHECKED,40758404,
300113030100K0000171,Homocysteine ​​URINE,1,,HOMOCISTEÍNA ORINA,0.3265403211116791,UNCHECKED,44792267,
CCD00181K,Nitrites (IN URINE),824,,NITRITOS (EN ORINA),0.43242180347442627,APPROVED,4247903,
MUE000142,EXUDATE OTICO LEFT,1,,EXUDADO OTICO IZQUIERDO,0.5721846222877502,UNCHECKED,36304810,
30030901441928601000,"RM OSTEOARTICULAR, FOOT RIGHT / LEFT WITHOUT CONTRAST",1,,"RM OSTEOARTICULAR , PIE DERECHO/IZQUIERDO, SIN CONTRASTE",0.3878776729106903,UNCHECKED,3049018,
30030600861929002000,"TC OSTEOARTICULAR, ROTULA RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"TC OSTEOARTICULAR , ROTULA DERECHA/IZQUIERDA, SIN CONTRASTE Y CON CONTRASTE",0.270826131105423,UNCHECKED,3051485,
300113030204N0000305,SPECIFIC IGE CUTTER,1,,IGE ESPECIFICA  FRESA,0.5322072505950928,UNCHECKED,4190015,
3.00317E+19,CONSULTATION BY teleradiology: NO VASCULAR INTERVENTION DIAGNOSIS,1,,CONSULTA POR TELERRADIOLOGIA:INTERVENCIONISMO NO VASCULAR DIAGNOSTICO,0.49972885847091675,UNCHECKED,4059212,
30030100031725306000,"RX SKELETON PERIFERICO, BOTH FOREARM, AP and LAT",1,,"RX ESQUELETO PERIFERICO, ANTEBRAZO AMBOS, AP Y LAT",0.256984144449234,UNCHECKED,3042304,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, BOTH EYES",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, OJOS AMBOS",0.41084083914756775,UNCHECKED,21493935,
121209101,AC. ANTI-Epstein-Barr virus VCA IGM METODO IFI,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR IGM VCA METODO IFI,0.5587683916091919,UNCHECKED,4239522,
121209116,AC. ANTI-Epstein-Barr virus EIA EA METHOD D,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR EA D METODO EIA,0.5610476732254028,UNCHECKED,4235099,
300113030214N0000540,SPECIFIC IGE ASCARIS,1,,IGE ESPECIFICA  ASCARIS,0.670808732509613,UNCHECKED,4306373,
300113030299N0001296,SCREENING FOOD ALLERGIES,1,,CRIBAJE ALERGIAS ALIMENTICIAS,0.5303046107292175,UNCHECKED,4098197,
300113010000Q0001058,Estimated glomerular filtration rate MDRD-4,746,,FILTRADO GLOMERULAR ESTIMADO MDRD-4,0.6085789799690247,APPROVED,44806420,
300113040000K0000687,metanephrines,1,,METANEFRINAS,0.8344190716743469,UNCHECKED,4101237,
30030100030707119000,"RX SKELETON PERIFERICO, CLAVICULA BOTH, PA",1,,"RX ESQUELETO PERIFERICO, CLAVICULA AMBAS, PA",0.224033385515213,UNCHECKED,3051765,
CCD00139K,Hemoglobin (IN URINE),660,,HEMOGLOBINA (EN ORINA),0.6569626927375793,APPROVED,3003344,
300113030204N0000364,IGE SPECIFIED FOOD PLANT: BANANA,1,,IGE ESPECIFICA ALIMENTOS ORIGEN VEGETAL: PLATANO,0.32669493556022644,UNCHECKED,4304624,
121209669,AC. ANTI-DENGUE VIRUS IGM ELISA method,1,,AC. ANTI-VIRUS DEL DENGUE IGM METODO ELISA,0.5256367921829224,UNCHECKED,4198581,
300113030402N0001661,IGE RECOMBINANT Der p2 (D.pteronuissimus),1,,IGE RECOMBINANTE Der p2 (D.pteronuissimus),0.2248251885175705,UNCHECKED,36304353,
CCD00171I,Motility nonprogressive for Insemination (EN seminal fluid),1,,MOTILIDAD NO PROGRESIVA PARA INSEMINACIÓN (EN LIQUIDO SEMINAL),0.3779379427433014,UNCHECKED,3014043,
121209110,AC. ANTI-Epstein-Barr virus EBNA IGG ELISA method,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR EBNA IGG METODO ELISA,0.5314571261405945,UNCHECKED,4198726,
300113010000N0000032,ALKALINE PHOSPHATASE,631,,FOSFATASA ALCALINA,0.9244227409362793,APPROVED,4230636,
30030901521725502000,"VASCULAR RM, ARM RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM VASCULAR , BRAZO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.33866429328918457,UNCHECKED,3052789,
121209632,AC. ANTI-CHLAMYDOPHILA trachomatis IGG IFI METHOD,1,,AC. ANTI-CHLAMYDOPHILA TRACHOMATIS IGG METODO IFI,0.5002009868621826,UNCHECKED,4201040,
300113040000N0000628,Androstenedione DELTA-4,1,,ANDROSTENDIONA DELTA-4,0.4685186445713043,UNCHECKED,4309909,
300113090000N0001726,HLA-B57,1,,HLA-B57,0.6239098310470581,UNCHECKED,3011250,
121210065,Rotavirus antigen,1,,ANTÍGENO DE ROTAVIRUS,0.8291369080543518,UNCHECKED,4007968,
300113010000N0000010,TOTAL BILIRUBIN,626,,BILIRRUBINA TOTAL,1.0,APPROVED,4230543,
300113070100N0000793,DIGOXIN,1,,DIGOXINA,0.8397748470306396,UNCHECKED,3005999,
121211071,HEPATITIS RNA PCR method D,1,,RNA VIRUS DE LA HEPATITIS D METODO PCR,0.5688888430595398,UNCHECKED,4160443,
300113030300N0001539,SPECIFIC IgG EGG,1,,IgG ESPECIFICA CLARA DE HUEVO,0.5833418369293213,UNCHECKED,4221954,
300114020100N0000026,FACTOR V,1,,FACTOR V,0.5808203220367432,UNCHECKED,4139434,
300113121000H0000999,Converting enzyme (ACE) PLEURAL FLUID,1,,ENZIMA CONVERTIDOR ANGIOTENSINA (ECA) EN LIQUIDO PLEURAL,0.5275419354438782,UNCHECKED,3040491,
121812450,Triiodothyronine (T3) WITH EXTRACTION,1,,TRIYODOTIRONINA (T3) CON EXTRACCION,0.7514300346374512,UNCHECKED,3042934,
CCD00594K,CRYSTALS IN URINE Calcium oxalate dihydrate IMAGING,1,,CRISTALES DE OXALATO CÁLCICO DIHIDRATADO EN ORINA POR IMAGEN,0.749994695186615,UNCHECKED,3043644,
121209020,AC. ANTI-RUBELLA IGM ELISA method,1,,AC. ANTI-VIRUS DE LA RUBEOLA IGM METODO ELISA,0.4525066614151001,UNCHECKED,4193712,
300113010000N0000044,Glycated hemoglobin A1c (HbA1c),621,,HEMOGLOBINA GLICADA A1c (HbA1c),0.6887746453285217,APPROVED,3004410,
300113121400X0001613,Antinuclear antibodies (ANA) BIOLOGICAL LIQUIDS S.E,1,,ANTICUERPOS ANTI NUCLEARES (ANA) LÍQUIDOS BIOLÓGICOS S.E,0.5630554556846619,UNCHECKED,4234268,
300113070100N0000803,METOTREXATO,1,,METOTREXATO,0.5657785534858704,UNCHECKED,4329022,
300113030404N0001718,IGE RECOMBINANT RACT D 8 PR-10 (KIWI) F430,1,,IGE RECOMBINANTE RACT D 8 PR-10 (KIWI) F430,0.33273598551750183,UNCHECKED,21494792,
3.00304E+19,Transcranial ECOGRAFIA,1,,ECOGRAFIA TRASCRANEAL,0.3578447699546814,UNCHECKED,4262311,
121205010,INTESTINAL PARASITES,1,,PARASITOS INTESTINALES,0.61336749792099,UNCHECKED,4302105,
888900150,Stress Echocardiography,1,,ECOCARDIOGRAFIA DE ESFUERZO,0.5917136073112488,UNCHECKED,3044933,
CCD00209K,Sediment (IN URINE),618,,SEDIMENTO (EN ORINA),0.4156360328197479,APPROVED,36306181,Same?
300113121200J0001526,Synovial fluid beta2 MICROGLOBULIN,1,,BETA 2 MICROGLOBULINA LÍQUIDO SINOVIAL,0.4936140775680542,UNCHECKED,3019361,
300113010000N0000045,IRON,608,,HIERRO,0.5920419096946716,APPROVED,4178785,
3.00302E+19,"Arthrography, ANKLE RIGHT / LEFT",1,,"ARTROGRAFIA, TOBILLO DERECHO/IZQUIERDO",0.6434569358825684,UNCHECKED,40771630,
300113030100N0001166,Glutamic acid BLOOD,1,,ACIDO GLUTÁMICO SANGRE,0.48761335015296936,UNCHECKED,4192438,
30030901501114601000,"RM ABDOMINAL, Adrenal Gland, unenhanced",1,,"RM ABDOMINAL, GLANDULA SUPRARRENAL, SIN CONTRASTE",0.4867168366909027,UNCHECKED,40771798,
3.00305E+19,"DOPPLER VEIN, LOGS supraaortic",1,,"DOPPLER VENOSO , TRONCOS SUPRAAORTICOS",0.3274008631706238,UNCHECKED,3038373,
CCD00262N,DRUG LEVELS: CONTINUOUS INFUSION (blood),1,,NIVELES MEDICAMENTOS:PERFUSIÓN CONTINUA (EN SANGRE),0.45839884877204895,UNCHECKED,4042731,
300113070100N0000808,TOBRAMYCIN,1,,TOBRAMICINA,0.8571914434432983,UNCHECKED,3022326,
300113030100N0001447,Thyroxine binding globulin,1,,GLOBULINA FIJADORA DE TIROXINA,1.0,UNCHECKED,4190692,
300114070100N0000143,SURFACE ANTIGENS,1,,ANTÍGENOS DE SUPERFICIE,0.6457233428955078,UNCHECKED,4168615,
1212096652,AC. ANTI-INFLUENZA B VIRUS IGM ELISA method,1,,AC. ANTI-VIRUS INFLUENZA B IGM METODO ELISA,0.49400946497917175,UNCHECKED,44805900,
300113020000K0001087,SODIUM IN 24 HOURS,1,,SODIO EN 24 HORAS,0.7388920187950134,UNCHECKED,3003240,
300113010000N0001681,Estimated glomerular filtration rate CKD - ​​EPI,591,,FILTRADO GLOMERULAR ESTIMADO CKD - EPI,0.41732537746429443,APPROVED,44806420,
300113030100N0000145,LISOZIMA,1,,LISOZIMA,0.26821476221084595,UNCHECKED,3012779,
CCD00261N,DRUG LEVELS: PICO (blood),1,,NIVELES MEDICAMENTOS:PICO (EN SANGRE),0.5115179419517517,UNCHECKED,4042731,
300113030203N0000229,SPECIFIC IGE canary feathers,1,,IGE ESPECIFICA  PLUMAS DE CANARIO,0.6828823089599609,UNCHECKED,3013882,
30030701140000001000,"TC PEDIATRICO BILATERAL LOWER LIMB, unenhanced",1,,"TC PEDIATRICO MIEMBRO INFERIOR BILATERAL , SIN CONTRASTE",0.3568081557750702,UNCHECKED,21494720,
3.00313E+19,CONSULTATION BY teleradiology: ARTERIAL VASCULAR INTERVENTION DIAGNOSIS,1,,CONSULTA POR TELERRADIOLOGIA:INTERVENCIONISMO VASCULAR ARTERIAL DIAGNOSTICO,0.40346860885620117,UNCHECKED,43055182,
CCD00022N,Angiotensin I (ARP) BASELINE (blood),1,,ANGIOTENSINA I (ARP) BASAL (EN SANGRE),0.3448471426963806,UNCHECKED,4019450,
30030600861927401000,"TC OSTEOARTICULAR, CALCANEUS BOTH unenhanced",1,,"TC OSTEOARTICULAR , CALCANEO AMBOS, SIN CONTRASTE",0.3443678617477417,UNCHECKED,40765632,
P323300001,ENDOSCOPIA,1,,ENDOSCOPIA,0.4660332202911377,UNCHECKED,3010141,
CCD00220N,Basal TSH (blood),1,,TSH BASAL (EN SANGRE),0.4999470114707947,UNCHECKED,4269031,
300113030203N0000225,SPECIFIC IGE pigeon droppings,1,,IGE ESPECIFICA  EXCREMENTOS DE PALOMA,0.7479121088981628,UNCHECKED,4191114,
300113050000N0000724,GD1b ganglioside IgM AC,1,,AC IGM ANTI GANGLIÓSIDO GD1B,0.7702455520629883,UNCHECKED,3045815,
CCD00065K,COCIENTE microalbumin / creatinine (IN URINE),566,,COCIENTE MICROALBUMINA/CREATININA (EN ORINA),0.6357093453407288,APPROVED,3022826,
300113120800F0000975,Total protein pericardial fluid,1,,PROTEÍNAS TOTALES EN LIQUIDO PERICARDICO,0.6380998492240906,UNCHECKED,3005332,
300113120500C0000941,Adenosine deaminase (ADA) LCR,1,,ADENOSINA-DESAMINASA (ADA) LCR,0.48442140221595764,UNCHECKED,4014887,
30030100050101610000,"RX CRANEO / CARA, JAW, AP, LAT and Skew",1,,"RX CRANEO/CARA, MANDIBULA , AP, LAT Y OBLICUA",0.21432830393314362,UNCHECKED,3023883,
300113020000K0000081,Microalbumin (URINE),563,,MICROALBÚMINA (ORINA),0.6988155841827393,APPROVED,3000034,
300113010000N0001115,Prostatic acid phosphatase,1,,FOSFATASA ÁCIDA PROSTÁTICA,0.8846464157104492,UNCHECKED,4245738,
121206080,AC. ANTI-HEPATITIS B CORE IGM AG ELISA method,1,,AC. ANTI-VIRUS DE LA HEPATITIS B IGM AG CORE METODO ELISA,0.5157018303871155,UNCHECKED,4201048,
300113030100N0000123,FERRITIN,543,,FERRITINA,0.7559281587600708,APPROVED,4176561,
121207020,AC. ANTI-VIRUS HUMAN IMMUNODEFICIENCY WB-1-2 METHOD,1,,AC. ANTI-VIRUS DE LA INMUNODEFICIENCIA HUMANA-1-2 METODO WB,0.5131582021713257,UNCHECKED,4013104,
30030901470000001000,"RM CARDIACA, unenhanced",1,,"RM CARDIACA, SIN CONTRASTE",0.3688737452030182,UNCHECKED,46236271,
300113030299N0001536,MICROARRAY COMPONENTS ALLERGENIC,1,,MICROARRAY COMPONENTES ALERGÉNICOS,0.44881829619407654,UNCHECKED,40765116,
300113030405N0001710,IGE RECOMBINANT NBOS D LACTOFERRIN (COW MILK) F334,1,,IGE RECOMBINANTE NBOS D LACTOFERRIN (LECHE DE VACA) F334,0.3311058580875397,UNCHECKED,3000861,
300113020000K0000071,Creatinine (URINE),479,,CREATININA (ORINA),0.32989904284477234,APPROVED,4150621,
3.00317E+19,BAG (CORE NEEDLE BIOPSY) WITH IMAGE CONTROL,1,,BAG (BIOPSIA CON AGUJA GRUESA) CON CONTROL DE IMAGEN,0.39998143911361694,UNCHECKED,3033361,
121209570,AC MALARIA (IFI),1,,AC PALUDISMO  (IFI),0.25056973099708557,UNCHECKED,4027143,
300114029900N0000055,SPECIFIC Coagulation Inhibitor,1,,INHIBIDOR DE LA COAGULACIÓN ESPECÍFICO,0.809239387512207,UNCHECKED,4313997,
300114029900N0000038,antiphospholipid antibodies,1,,ANTICUERPOS ANTIFOSFOLÍPIDOS,0.7406136393547058,UNCHECKED,4221127,
300113030215N0000557,SPECIFIC IGE CIPRES,1,,IGE ESPECIFICA  CIPRES,0.47784149646759033,UNCHECKED,4190033,
300114029900N0000073,TIME PROTHROMBIN,450,,TIEMPO DE PROTROMBINA,0.8759345412254333,APPROVED,4245261,
CCD00253K,Barbiturates (IN URINE),1,,BARBITURICOS (EN ORINA),0.6208662390708923,UNCHECKED,3005058,
300113050000N0000710,AC ANTI DNA,1,,AC ANTI DNA,0.7201665043830872,UNCHECKED,4209005,
30030600931217202000,"TC VASCULAR, mesenteric artery, unenhanced AND CONTRAST",1,,"TC VASCULAR , ARTERIA MESENTERICA, SIN CONTRASTE Y CON CONTRASTE",0.35663390159606934,UNCHECKED,40771913,
121601060,CYTOLOGY OBTAINED BY PRESENCE OF SIN P.A.A.F pathologist.,1,,CITOLOGIA OBTENIDA POR P.A.A.F SIN PRESENCIA DEL ANATOMOPATOLOGO.,0.2291358858346939,UNCHECKED,3033032,
300113040000N0001278,Vitamin B2 (Riboflavin),1,,VITAMINA B2 (RIBOFLAVINA),0.7517957091331482,UNCHECKED,21494520,
CCD00143N,QUICK INDEX (blood),439,,ÍNDICE DE QUICK (EN SANGRE),0.35343676805496216,APPROVED,4246053,Unknown concept in OMOP
300113070100N0001461,ethosuximide,1,,ETOSUXIMIDA,0.9062427878379822,UNCHECKED,3020099,
300113030402N0001662,Der p10 RECOMBINANT IGE (Tropomyosin),1,,IGE RECOMBINANTE Der p10 (Tropomiosina),0.4599098265171051,UNCHECKED,40760435,
30030901441623202000,"RM OSTEOARTICULAR, ELBOW RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM OSTEOARTICULAR , CODO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.43462976813316345,UNCHECKED,3050542,
300113010000N0000053,TOTAL PROTEINS,439,,PROTEÍNAS TOTALES,0.9473031163215637,APPROVED,4119650,
CCD00395N,CARNITINA esterified (blood),1,,CARNITINA ESTERIFICADA (EN SANGRE),0.3261130750179291,UNCHECKED,4135542,
3.00303E+19,BILATERAL MAMMOGRAPHY,1,,MAMOGRAFIA BILATERAL,0.4820399582386017,UNCHECKED,3049619,
300113010000N0000012,CALCIUM,435,,CALCIO,0.7855734825134277,APPROVED,4216722,
300113010000N0000011,Bilirubin TOTAL NEWBORNS,1,,BILIRRUBINA TOTAL  NEONATOS,0.6227397322654724,UNCHECKED,4230543,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, OTHER AREAS ANATOMICAS",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, OTRAS ZONAS ANATOMICAS",0.37646251916885376,UNCHECKED,40769925,
30030600861319902000,"TC OSTEOARTICULAR, BOTH HIPS, unenhanced AND CONTRAST",1,,"TC OSTEOARTICULAR , CADERA AMBAS, SIN CONTRASTE Y CON CONTRASTE",0.20461353659629822,UNCHECKED,3047483,
300113110000K0000907,Delta-aminolevulinic acid (ALA),1,,ÁCIDO DELTA-AMINOLEVULÍNICO (ALA),0.720815896987915,UNCHECKED,4019556,
300113030100N0001165,ASPARTIC ACID,1,,ACIDO ASPARTICO,0.7083615660667419,UNCHECKED,4135531,
300113050000N0001705,AC deamidated gliadin IgA,1,,AC ANTI GLIADINA DEAMINADA IgA,0.5581735372543335,UNCHECKED,4220047,
300114029900N0000077,PARTIAL THROMBOPLASTIN TIME ON (APTT),425,,TIEMPO DE TROMBOPLASTINA PARCIAL ACTIVADO  (TTPA),0.7244757413864136,APPROVED,4175016,
30030600932232202000,"TC VASCULAR, ARTERIAL VASCULAR SYSTEM PERIPHERAL, unenhanced AND CONTRAST",1,,"TC VASCULAR , SISTEMA VASCULAR ARTERIAL PERIFERICO, SIN CONTRASTE Y CON CONTRASTE",0.4610724151134491,UNCHECKED,4303572,
300113030100N0000114,COMPLEMENT C1 INHIBITOR,1,,COMPLEMENTO  C1 INHIBIDOR,0.7974095344543457,UNCHECKED,4133773,
300113110000K0001300,PORPHYRINS URINE 24 HOURS,1,,PORFIRINAS ORINA 24 HORAS,0.6847889423370361,UNCHECKED,3012867,
300113010000N0000016,CHLORIDE,401,,CLORURO,0.5384715795516968,APPROVED,4188066,
3.00317E+19,Cholangiography TRASHEPATICA PERCUTANEA,1,,COLANGIOGRAFIA TRASHEPATICA PERCUTANEA,0.4656746983528137,UNCHECKED,21491595,
ANT000101,Fosfomycin (2),1,,FOSFOMICINA (2),0.6434193849563599,UNCHECKED,40758042,
3.00304E+19,ULTRASOUND OBSTETRICS (2nd-3rd QUARTER),1,,ECOGRAFIA OBSTETRICIA (2º-3º TRIMESTRE),0.2838722765445709,UNCHECKED,3043737,
121207011,AC. ANTI-HIV 1 Method WB,1,,AC. ANTI-VIRUS DE LA INMUNODEFICIENCIA HUMANA 1 METODO WB,0.3344663083553314,UNCHECKED,4036366,
121209561,AC. ANTI-HELICOBACTER PYLORI IGA ELISA method,1,,AC. ANTI-HELICOBACTER PYLORI IGA METODO ELISA,0.5105449557304382,UNCHECKED,3038846,
CCD00331K,CILINDROS erythrocyte (IN URINE),1,,CILINDROS ERITROCITARIOS (EN ORINA),0.5054493546485901,UNCHECKED,3045424,
300113030100N0000153,C-REACTIVE PROTEIN (CRP),379,,PROTEÍNA C REACTIVA (PCR),0.9027499556541443,APPROVED,4208414,
30030901451624802000,"ARTRO RM, BOTH WRIST, unenhanced AND CONTRAST",1,,"ARTRO RM, MUÑECA AMBAS, SIN CONTRASTE Y CON CONTRASTE",0.3565506637096405,UNCHECKED,3052434,
300113040000N0000659,PROGESTERONE 17-HYDROXY,1,,PROGESTERONA 17-HIDROXI,0.6766244769096375,UNCHECKED,3042802,
CCD00390N,Prolactin 3rd TOMA (blood),1,,PROLACTINA 3ª TOMA (EN SANGRE),0.29256895184516907,UNCHECKED,3032722,
300113020000K0000095,SODIUM IN PARTICULAR TIME,1,,SODIO EN UN TIEMPO DETERMINADO,0.3008834719657898,UNCHECKED,40768227,
121203021,Identification of mycobacteria (2),1,,IDENTIFICACION DE MICOBACTERIAS (2),0.6104838252067566,UNCHECKED,4044967,
CCD00012N,BASAL aldosterone (blood),1,,ALDOSTERONA BASAL (EN SANGRE),0.45908448100090027,UNCHECKED,4215698,
300113030206N0000398,SPECIFIC IGE EGG WHITE,1,,IGE ESPECIFICA  CLARA DE HUEVO,0.7253447771072388,UNCHECKED,4189894,
30030901460707501000,"RM TORACICA, breastbone-CLAVICULA, unenhanced",1,,"RM TORACICA, ESTERNON-CLAVICULA, SIN CONTRASTE",0.2067747414112091,UNCHECKED,40769860,
300113030207N0000417,SPECIFIC IGE EMPEROR,1,,IGE ESPECIFICA  EMPERADOR,0.4603596329689026,UNCHECKED,4191021,
CCD00382N,1st TOMA FSH (blood),1,,FSH 1ª TOMA (EN SANGRE),0.47644227743148804,UNCHECKED,4196734,
CCD00088K,Dopamine (IN URINE),1,,DOPAMINA (EN ORINA),0.5314777493476868,UNCHECKED,4148297,
300113030204N0001064,SPECIFIC IGE ALCACHOFA,1,,IGE ESPECIFICA ALCACHOFA,0.4610450267791748,UNCHECKED,4214219,
300114080100N0000263,GENETIC STUDY JAK-2,1,,ESTUDIO GENÉTICO JAK-2,0.37035539746284485,UNCHECKED,40771228,
CCD00413N,ABSOLUTE RETICULOCYTE,1,,RETICULOCITOS ABSOLUTOS,0.713636577129364,UNCHECKED,4263581,
CCD00218N,Activated Partial Thromboplastin TIME (APTT) IN RATIO (blood),333,,TIEMPO DE TROMBOPLASTINA PARCIAL ACTIVADO (TTPA) EN RATIO (EN SANGRE),0.7012851238250732,APPROVED,4307179,
300114010200N0000018,"Cryoglobulins, QUALIFICATIONS",1,,"CRIOGLOBULINAS, TITULACIÓN",0.5875149369239807,UNCHECKED,4150668,
300113050000N0000729,GT1b ganglioside IgM AC,1,,AC IGM ANTI GANGLIÓSIDO GT1B,0.689211905002594,UNCHECKED,36306089,
3.00316E+19,POSITIONING AND RESERVOIRS Central venous catheters,1,,COLOCACION CATETERES VENOSOS CENTRALES Y RESERVORIOS,0.3450220227241516,UNCHECKED,36305610,
ANT000071,CIPROFLOXACIN (2),1,,CIPROFLOXACINO (2),0.6479493379592896,UNCHECKED,3033890,
300113030100K0000172,immunofixation URINE,1,,INMUNOFIJACIÓN ORINA,0.8809651136398315,UNCHECKED,4310464,
300114080100N0000195,RT - PCR + (8:21) (Acute Myeloid Leukemia),1,,RT - PCR +( 8:21)  (LEUCEMIA MIELOIDE AGUDA),0.2180241197347641,UNCHECKED,3045592,
CCD00137K,RED BLOOD CELLS (IN URINE),329,,HEMATÍES (EN ORINA),0.50871342420578,APPROVED,4014489,concept present for automated count of red blood cells in urine
CCD00286N,ANTI AC SSA / Ro60 (blood),1,,AC ANTI SSA/Ro60 (EN SANGRE),0.20141373574733734,UNCHECKED,4353845,
300113030404N0001717,IGE RECOMBINANT NGLY M 6 glycinin (soybean) F432,1,,IGE RECOMBINANTE NGLY M 6 GLYCININ (SOJA) F432,0.33261948823928833,UNCHECKED,21494903,
30030600860706901000,"TC OSTEOARTICULAR, ARTICULACION sternoclavicular BOTH unenhanced",1,,"TC OSTEOARTICULAR , ARTICULACION ESTERNO-CLAVICULAR AMBAS, SIN CONTRASTE",0.4431913495063782,UNCHECKED,3047926,
3.00301E+19,BONE dysplastic SERIES,1,,SERIE OSEA DISPLASICA,0.42978692054748535,UNCHECKED,40769809,
300113121000H0001000,Cytological CELLS mononuclear cells in pleural fluid,1,,ESTUDIO CITOLÓGICO CÉLULAS MONONUCLEARES EN LIQUIDO PLEURAL,0.6602255702018738,UNCHECKED,3034459,
30030600861725402000,"TC OSTEOARTICULAR, FOREARM RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"TC OSTEOARTICULAR , ANTEBRAZO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.38911062479019165,UNCHECKED,3047971,
3.00302E+19,Fistulogram / CATETEROGRAFIA / CONTROL OF CATHETER,1,,FISTULOGRAFIA / CATETEROGRAFIA / CONTROL DE CATETER,0.3395634591579437,UNCHECKED,3052471,
300114030000N0000090,Erythrocyte sedimentation rate,323,,VELOCIDAD DE SEDIMENTACIÓN GLOBULAR,1.0,APPROVED,3015183,
3.00304E+19,"ULTRASOUND ARTICULAR, SHOULDER AMBOS",1,,"ECOGRAFIA ARTICULAR, HOMBRO AMBOS",0.42662954330444336,UNCHECKED,3048617,
300113030203N0000220,SPECIFIC IGE EPITELIO DOG,1,,IGE ESPECIFICA  EPITELIO PERRO,0.5321453213691711,UNCHECKED,4191107,
300113120900G0000978,Amylase peritoneal fluid,1,,AMILASA EN LIQUIDO PERITONEAL,0.7847641110420227,UNCHECKED,4184276,
121209541,AC ASPERGILLUS (HEMAGGLUTINATION) IGG,1,,AC ASPERGILLUS (HEMAGLUTINACION) IGG,0.5630313754081726,UNCHECKED,4226044,
300114010200N0000008,ANTIBODY antiplatelet,1,,ANTICUERPOS  ANTIPLAQUETARIOS,0.6993336081504822,UNCHECKED,4206459,
300113010000N0000025,Creatine Kinase (CK),314,,CREATINCINASA  (CK),0.4814377427101135,APPROVED,4265595,
300113020000K0000060,AMYLASE,1,,AMILASA,0.7961151599884033,UNCHECKED,4152457,
30030901521115802000,"RM VASCULAR, KIDNEY BOTH unenhanced AND CONTRAST",1,,"RM VASCULAR , RIÑON AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.46163085103034973,UNCHECKED,3045826,
30030100031928911000,"RX SKELETON PERIFERICO, ROTULA BOTH AXIAL 30º- 60º- 90",1,,"RX ESQUELETO PERIFERICO, ROTULA AMBAS, AXIAL 30º- 60º- 90º",0.16051305830478668,UNCHECKED,3044660,
300114040000N0000107,HEMOGLOBIN FETAL,1,,HEMOGLOBINA FETAL,0.8213772773742676,UNCHECKED,3000963,
CCD00033K,BETA (IN URINE),1,,BETA (EN ORINA),0.36667007207870483,UNCHECKED,3008287,
CCD00388N,Prolactin 1st TOMA (blood),1,,PROLACTINA 1ª TOMA (EN SANGRE),0.39977800846099854,UNCHECKED,21494044,
300113010000N0000022,CHOLESTEROL VLDL CALCULATED,312,,COLESTEROL VLDL CALCULADO,0.7613838911056519,UNCHECKED,4016949,only LDL calculated concept present
300113121200J0001030,TOTAL PROTEIN IN LIQUID Synovial,1,,PROTEÍNAS TOTALES EN LIQUIDO SINOVIAL,0.5105001926422119,UNCHECKED,4018047,
CCD00356N,SKIPPER MICROSCOPIC ANCA (blood),1,,PATRÓN MICROSCÓPICO ANCA (EN SANGRE),0.38042494654655457,UNCHECKED,4016237,
121209332,AC. ANTI-EIA method Clostridium tetani,1,,AC. ANTI-CLOSTRIDIUM TETANI METODO EIA,0.4289596974849701,UNCHECKED,4189303,
300113020000K0000080,MAGNESIUM in a given time,1,,MAGNESIO EN UN TIEMPO DETERMINADO,0.47753089666366577,UNCHECKED,4243005,
CCD00527N,CK-MB (EF),1,,CK-MB (EF),0.27602827548980713,UNCHECKED,21492430,
121209572,AC MALARIA (IFI) IGM,1,,AC PALUDISMO (IFI) IGM,0.23304106295108795,UNCHECKED,3027482,
30030901442029802000,"RM OSTEOARTICULAR, right thigh / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM OSTEOARTICULAR , MUSLO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.37910696864128113,UNCHECKED,3048329,
300113080100N0000834,AG prostate specific (PSA),299,,AG PROSTÁTICO ESPECIFICO (PSA),0.3989511728286743,UNCHECKED,4272032,
