sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish_name,matchScore,mappingStatus,conceptId,comment
07T60ZZ,,369,2740662,,0.0,UNCHECKED,0,
041.0,Strep,0,437779,INFECCION POR ESTREPTOCOCO,0.3901471197605133,APPROVED,437779,
040.82,Toxic Shock Syndrome,0,201214,SINDROME DE CHOQUE TOXICO,1.0,APPROVED,201214,
040.81,Tropical Piomiositis,0,75741,PIOMIOSITIS TROPICAL,0.4013757109642029,APPROVED,75741,
654.21,"Cesarea Preview-Parida, With / Without Patologia Antepartum / Childbirth",24679,4060558;4041280,"CESAREA PREVIA-PARIDA, CON/SIN PATOLOGIA ANTEPARTO/PARTO",0.4099070727825165,AUTO_MAPPED,4041280,
784.42,Dysphonia,24669,432730,DISFONIA,1.0,APPROVED,432730,
90.59,,24648,2007206,,0.0,UNCHECKED,0,
733.6,Tietze Disease,24509,134461,ENFERMEDAD TIETZE,1.0,APPROVED,134461,
3E033GC,,24485,2786234,,0.0,UNCHECKED,0,
735.5,Finger Claw Foot (Acquired),24470,434455,DEDO PIE EN GARRA (ADQUIRIDO),0.7454425692558289,APPROVED,434455,
700,Corns And Calluses,24455,4067069,CALLOS Y CALLOSIDADES,0.6537344455718994,APPROVED,4067069,
040.8,Other Bacterial Diseases Specified,0,432545,OTRAS ENFERMEDADES BACTERIANAS ESPECIFICADAS,0.9065237641334534,APPROVED,432545,
040.42,Wound Botulism,0,438958,BOTULISMO DE HERIDAS,1.0,APPROVED,438958,
820.8,Neom Part Fracture Of Femoral-Closed Neck,24453,434500,FRACTURA DE PARTE NEOM DEL CUELLO DEL FEMUR-CERRADA,0.5431914925575256,APPROVED,434500,
040.4,Botulism Other Specified,0,433687,OTRO BOTULISMO ESPECIFICADO,0.8830403089523315,APPROVED,433687,
040.3,Necrobacilosis,0,439721,NECROBACILOSIS,0.8873080015182495,APPROVED,439721,
040.2,Whipple Disease,0,197782,ENFERMEDAD WHIPPLE,1.0,APPROVED,197782,
040.1,Rhinoscleroma,0,438063,RINOSCLEROMA,1.0,APPROVED,438063,
923.21,Contusion Wrist,24422,81186,CONTUSION DE MUÑECA,0.8624321222305298,APPROVED,81186,
040.0,Gas Gangrene,0,433696,GANGRENA GASEOSA,1.0,APPROVED,433696,
040,Other Bacterial Diseases,0,432545,OTRAS ENFERMEDADES BACTERIANAS,1.0,APPROVED,432545,
039.9,Actinomycosis Site Unspecified,0,436020,ACTINOMICOSIS DE SITIO NO ESPECIFICADO,0.8958408832550049,APPROVED,436020,
039.4,Madura Foot,0,196329,PIE DE MADURA,1.0,APPROVED,196329,
039.2,Actinomycosis Abdominal,0,192549,ACTINOMICOSIS ABDOMINAL,0.9237428307533264,APPROVED,192549,
039.1,Pulmonary Actinomycosis,0,260026,ACTINOMICOSIS PULMONAR,1.0,APPROVED,260026,
039,Actinomycosis,0,436020,ACTINOMICOSIS,1.0,APPROVED,436020,
038.44,Septicemia Serratia,0,40493415,SEPTICEMIA POR SERRATIA,1.0,APPROVED,40493415,
038.41,Septicemia Haemophilus Influenzae,0,40486059,SEPTICEMIA POR HEMOPHILUS INFLUENZAE,0.8728706240653992,APPROVED,40486059,
038.4,Septicemia Gram Negative By Other Bodies,0,40493038,SEPTICEMIA POR OTROS ORGANISMOS GRAM NEGATIVOS,0.7011922001838684,APPROVED,40493038,
038.1,"Septicemia, Staphylococcal",0,40487059,SEPTICEMIA ESTAFILOCOCICA,0.9062423706054688,APPROVED,40487059,
038,Septicemia,0,132797,SEPTICEMIA,1.0,APPROVED,132797,
037,Tetanus,0,435740,TETANOS,1.0,APPROVED,435740,
477.9B,Vasomotor Rhinitis,24311,,RINITIS VASOMOTORA,1.0,APPROVED,4305500,
682.6,Cellulitis / Abscess Leg Salvo Pie,24310,4066371,"CELULITIS/ABSCESO DE LA PIERNA, SALVO PIE",0.5609320402145386,APPROVED,4066371,
V05.9,Need For Vaccine For One Disease Not Specified,24229,37109774,NECESIDAD DE VACUNA PARA UNA SOLA ENFERMEDAD NO ESPECIFICADA,0.0,UNCHECKED,0,
036.9,Infection Meningitis Unspecified,0,436621,INFECCION MENINGOCOCICA SIN ESPECIFICAR,0.5697687864303589,APPROVED,436621,
695.3,Rosacea,24209,136773,ROSACEA,1.0,APPROVED,136773,
458,Hypotension,24179,317002,HIPOTENSION,1.0,APPROVED,317002,
300.02,Generalized Anxiety Disorder,24107,434613,TRASTORNO DE ANSIEDAD GENERALIZADO,1.0,APPROVED,434613,
89.66,,24076,40492414,,0.0,UNCHECKED,0,
72.71,,24049,4096145,,0.0,UNCHECKED,0,
036.89,Other Meningococcal Infections,0,436621,OTRAS INFECCIONES MENINGOCOCICAS,1.0,APPROVED,436621,
036.82,Arthropathy Meningitis,0,78956,ARTROPATIA MENINGOCOCICA,0.5282500386238098,APPROVED,78956,
Z37.0,,24042,4014295,,0.0,AUTO_MAPPED_TO_1,4014295,
036.81,Neuritis Optic Meningitis,0,375458,NEURITIS OPTICA MENINGOCOCICA,0.5551373958587646,APPROVED,375458,
351.0,Bell'S Palsy,24031,374923,PARALISIS DE BELL,1.0,APPROVED,374923,
B7302.1,"Force Muscles Body Side Light Deficiency (Poca, Scarce)",0,,"FUERZA DE LOS MUSCULOS DE UN LADO DEL CUERPO DEFICIENCIA LIGERA (POCA, ESCASA)",0.4276510775089264,UNCHECKED,4222789,
477.0,Rhinitis Allergic Pollen,24027,256439,RINITIS ALERGICA POR POLEN,0.6965267062187195,APPROVED,256439,
036.8,Other Specified Meningococcal Infections,0,436621,OTRAS INFECCIONES MENINGOCOCICAS ESPECIFICADAS,1.0,APPROVED,436621,
036.3,"Waterhouse-Friderichsen Syndrome, Meningococcal",0,434275,"SINDROME DE WATERHOUSE-FRIDERICHSEN, MENINGOCOCICO",1.0,APPROVED,434275,
036.2,Meningococcemia,0,133691,MENINGOCOCEMIA,1.0,APPROVED,133691,
036.1,Encephalitis Meningitis,0,380632,ENCEFALITIS MENINGOCOCICA,0.5353450775146484,APPROVED,380632,
410,Acute Myocardial Infarction,23956,312327,INFARTO AGUDO DE MIOCARDIO,1.0,APPROVED,312327,
036.0,Meningococcal Meningitis,0,438338,MENINGITIS MENINGOCOCICA,1.0,APPROVED,438338,
727.04,Tenosynovitis Styloid Radio,23951,73300,TENOSINOVITIS ESTILOIDE DE RADIO,0.8870038390159607,APPROVED,73300,
88.71,,23877,2006917,,0.0,UNCHECKED,0,
242.9,Thyrotoxicosis Unmentioned Goitre Or Otherwise,23703,133727,TIROTOXICOSIS SIN MENCION DE BOCIO O DE OTRA CAUSA,0.5884280204772949,APPROVED,133727,
036,Infection Meningitis,0,436621,INFECCION MENINGOCOCICA,0.5543705821037292,APPROVED,436621,
464.0,Acute Laryngitis,23621,30133,LARINGITIS AGUDA,1.0,APPROVED,30133,
88.97,,23606,4013636,,0.0,UNCHECKED,0,
372.40,Pterygium Not Specified,23526,375552,PTERIGION NO ESPECIFICADO,0.8161773681640625,APPROVED,375552,
507.0,Pneumonitis Inhalation Food / Emesis,23509,252663,NEUMONITIS POR INHALACION DE COMIDA/VOMITOS,0.5869612097740173,APPROVED,252663,
034,Streptococcal Tonsillitis And Scarlet Fever,0,437779,ANGINA ESTREPTOCOCICA Y FIEBRE ESCARLATINA,0.7622336745262146,APPROVED,437779,
033.8,Pertussis Specified By Another Agency,0,258955,TOSFERINA POR OTRO ORGANISMO ESPECIFICADO,0.30101248621940613,APPROVED,258955,
033.1,Bordetella Parapertusis,0,441786,BORDETELLA PARAPERTUSIS,0.9261505007743835,APPROVED,441786,
033.0,Bordetella Pertussis,0,257778,BORDETELLA PERTUSSIS,1.0,APPROVED,257778,
033,Whooping Cough,0,257778,TOSFERINA,1.0,APPROVED,257778,
032.9,Diphtheria Unspecified,0,434568,DIFTERIA SIN ESPECIFICAR,0.8238182067871094,APPROVED,434568,
032.89,Other Difterias,0,434568,OTRAS DIFTERIAS,0.45222344994544983,APPROVED,434568,
032.85,Diphtheria Cutanea,0,436021,DIFTERIA CUTANEA,0.6928113102912903,APPROVED,436021,
032.84,Cystitis Diphtheria,0,195743,CISTITIS DIFTERICA,0.8954537510871887,APPROVED,195743,
032.0,Diphtheria Faucial,0,436326,DIFTERIA FAUCIAL,0.8946574926376343,APPROVED,436326,
-2,[No Reference],23496,,[Sin referencia],0.5005442500114441,UNCHECKED,4165403,
373.12,Internal Sty,23430,377560,ORZUELO INTERNO,0.4044022560119629,APPROVED,377560,
573.8,Other Specified Disorders Liver,23427,194984,OTRAS ALTERACIONES HEPATICAS ESPECIFICADAS,0.9385915994644165,APPROVED,194984,
794.31,"Electrocardiogram (Ecg, Ekg) Abnormal",23371,4163951,"ELECTROCARDIOGRAMA (ECG, EKG) ANORMAL",0.0,UNCHECKED,0,
276.7,Hyperkalemia,23341,434610,HIPERPOTASEMIA,1.0,APPROVED,434610,
789.01,Abdominal Pain Right Upper Quadrant,23335,198263,DOLOR ABDOMINAL CUADRANTE SUPERIOR DERECHO,0.9354146122932434,APPROVED,198263,
B7150.2,"Stability Of Moderate Deficiency Single Joint (Media, Regular)",369,,"ESTABILIDAD DE UNA SOLA ARTICULACION DEFICIENCIA MODERADA(MEDIA, REGULAR)",0.4080869257450104,UNCHECKED,4083550,
906,Late Effects Of Injuries Skin And Tissue Subcutaneous,369,4172986,EFECTOS TARDIAS DE LESIONES DE LA PIEL Y TEJIDOS SUBCUTANEOS,0.9066706299781799,APPROVED,4172986,
233,In Situ Breast Carcinoma And Apparatus Genitourinary,369,192577,CARCINOMA IN SITU MAMA Y APARATO GENITOURINARIO,0.6875078082084656,APPROVED,192577,
623,Disorder Noninflammatory Of Vagina,369,195867,TRASTORNO NO INFLAMATORIO DE VAGINA,0.9131955504417419,APPROVED,195867,
50.3,,368,4312613,,0.0,UNCHECKED,0,
385,Other Alterations And Middle Ear Mastoid,368,374364,OTRAS ALTERACIONES DEL OIDO MEDIO Y MASTOIDES,0.7449522018432617,APPROVED,374364,
Z98.51,,368,4149855,,0.0,UNCHECKED,0,
V22.1,Normal Pregnancy Control Other,23242,4047564;444094,CONTROL DE OTRO EMBARAZO NORMAL,0.6348263621330261,AUTO_MAPPED,444094,
96.04,,23151,4013354,,0.0,UNCHECKED,0,
758.7,Klinefelter Syndrome,368,40420291,SINDROME KLINEFELTER,1.0,APPROVED,40420291,
16.39,,368,2000729,,0.0,UNCHECKED,0,
940.1,Lids And Other Burns Area Periocular,368,434231,OTRAS QUEMADURAS DE PARPADOS Y AREA PERIOCULAR,0.8047508597373962,APPROVED,434231,
422.90,Myocarditis Acute Neom,368,312653,MIOCARDITIS AGUDA NEOM,0.7896624207496643,APPROVED,312653,
48.51,,367,2002984,,0.0,UNCHECKED,0,
370.06,Corneal Ulcer Perforada,367,376119,ULCERA CORNEAL PERFORADA,0.8531237840652466,APPROVED,376119,
J38.3,,367,254669,,0.0,AUTO_MAPPED_TO_1,254669,
51.83,,367,40489446,,0.0,UNCHECKED,0,
526.3,Granuloma (Reparative) Giant Cell Central,367,432668,GRANULOMA (REPARATIVO) CENTRAL DE CELULAS GIGANTES,0.9431027173995972,APPROVED,432668,
845.0,Sprains / Strains Ankle,23123,81151,ESGUINCE/TORCEDURA DE TOBILLO,0.7377853989601135,APPROVED,81151,
446.6,Thrombotic Microangiopathy,367,313800,MICROANGIOPATIA TROMBOTICA,1.0,APPROVED,313800,
684,Impetigo,23101,140480,IMPETIGO,1.0,APPROVED,140480,
00.45,,23090,2000042,,0.0,UNCHECKED,0,
681.9,Cellulitis And Abscess Digit Not Specified,22997,4065991,CELULITIS Y ABSCESO DE DIGITO NO ESPECIFICADO,0.8251429796218872,APPROVED,4065991,
C44.519,,367,4157457,,0.0,AUTO_MAPPED_TO_1,4157457,
BR09ZZZ,,367,2790980,,0.0,UNCHECKED,0,
054.9,Simplex Herpes Unmentioned Complication,22973,440021,HERPES SIMPLEX SIN MENCION DE COMPLICACION,0.595282256603241,APPROVED,440021,
528.1,Oral Cancer,367,141055,CANCER BUCAL,0.2981191575527191,APPROVED,141055,
26.11,,367,2001176,,0.0,UNCHECKED,0,
402.00,Hypertensive Heart Disease Malignant Without Heart Failure,366,314369,CARDIOPATIA HIPERTENSIVA MALIGNA SIN INSUFICIENCIA CARDIACA,0.9620605707168579,APPROVED,314369,
88.64,,366,2006901,,0.0,UNCHECKED,0,
627.3,Postmenopausal Atrophic Vaginitis,22947,201078,VAGINITIS ATROFICA POSTMENOPAUSICA,1.0,APPROVED,201078,
251.2,Hypoglycemia Not Specified,22926,24609,HIPOGLUCEMIA NO ESPECIFICADA,0.8142258524894714,APPROVED,24609,
717.81,Antigua Dehiscence Ligam Collateral External,366,80807,ANTIGUA DEHISCENCIA LIGAM COLATERAL EXTERNO,0.27699676156044006,APPROVED,80807,
306.4,Origin Of Mental Gastrointestinal Dysfunction,22866,437536,DISFUNCION GASTROINTESTINAL DE ORIGEN MENTAL,0.5958448052406311,APPROVED,437536,
202.82,Lymphoma Ncoc Torax,366,435753,LINFOMA NCOC TORAX,0.5013871192932129,APPROVED,435753,
383.0,Acute Mastoiditis,366,4301700,MASTOIDITIS AGUDA,1.0,APPROVED,4301700,
K57.10,,366,193252,,0.0,AUTO_MAPPED_TO_1,193252,
R40.241,,366,4296542,,0.0,AUTO_MAPPED_TO_1,4296542,
M8260/6,Neom Metastatic Papillary Adenocarcinoma,0,,ADENOCARCINOMA PAPILAR NEOM METASTASICO,0.7815767526626587,UNCHECKED,432851,
B7302.2,"Force One Side Muscle Body Moderate Deficiency (Media, Regular)",0,,"FUERZA DE LOS MUSCULOS DE UN LADO DEL CUERPO DEFICIENCIA MODERADA(MEDIA, REGULAR)",0.44815224409103394,UNCHECKED,4222789,
S42.202A,,366,434494,,0.0,AUTO_MAPPED_TO_1,434494,
0SJD4ZZ,,366,2770406,,0.0,UNCHECKED,0,
00002,Nutritional Imbalance: Default,22745,,DESEQUILIBRIO NUTRICIONAL: POR DEFECTO,0.6231980323791504,UNCHECKED,4098471,
780.09,Other Altered Consciousness,22605,376961,OTRAS ALTERACIONES DE LA CONCIENCIA,0.9304534792900085,APPROVED,376961,
715.94,Osteoarthrosis No Spec. General Or Local-Hand,22593,78227,OSTEOARTROSIS SIN ESPECIF. GENERAL O LOCAL-MANO,0.5034579038619995,APPROVED,78227,
529.0,Glositis,22584,436147,GLOSITIS,0.769331693649292,APPROVED,436147,
998.59,Other Postoperative Infections,22512,437474,OTRAS INFECCIONES POSTOPERATORIAS,0.9719492197036743,APPROVED,437474,
995.27,Other Allergy Drug,22494,441488,OTRA ALERGIA A FARMACO,0.7735390663146973,APPROVED,441488,
M8261/6,Adenocarcinoma Villous Adenoma Metastatic,0,,ADENOCARCINOMA EN ADENOMA VELLOSO METASTASICO,0.8126149773597717,UNCHECKED,765158,
032,Diphtheria,0,434568,DIFTERIA,1.0,APPROVED,434568,
031.9,Mycobacterial Unspecified Disease,0,440631,ENFERMEDAD MICOBACTERIANA SIN ESPECIFICAR,0.7847021818161011,APPROVED,440631,
031.8,Other Specified Mycobacterial Diseases,0,440631,OTRAS ENFERMEDADES MICOBACTERIANAS ESPECIFICADAS,1.0,APPROVED,440631,
031.2,Disseminated Mycobacterial Due To Illness,0,4347525,ENFERMEDAD DISEMINADA DEBIDA A MICOBACTERIA,0.7075474858283997,APPROVED,4347525,
031.1,Mycobacterial Disease Cutanea,0,141498,ENFERMEDAD MICOBACTERIANA CUTANEA,0.6591306328773499,APPROVED,141498,
031,Other Mycobacterial Diseases,0,440631,OTRAS ENFERMEDADES MICOBACTERIANAS,1.0,APPROVED,440631,
030.9,Leprosy Unspecified,0,432821,LEPRA SIN ESPECIFICAR,0.7322372794151306,APPROVED,432821,
030.8,Other Specified Lepras,0,432821,OTRAS LEPRAS ESPECIFICADAS,0.8318772315979004,APPROVED,432821,
030.3,Leprosy Doubtful,0,436902,LEPRA DUDOSA,0.26577338576316833,APPROVED,436902,
030.2,Leprosy Indeterminate,0,132238,LEPRA INDETERMINADA,0.8530400991439819,APPROVED,132238,
030.1,Leprosy Tuberculoid,0,136898,LEPRA TUBERCULOIDE,0.8607488870620728,APPROVED,136898,
030.0,Lepromatous Leprosy,0,137207,LEPRA LEPROMATOSA,1.0,APPROVED,137207,
030,Leprosy,0,432821,LEPRA,1.0,APPROVED,432821,
027.9,Neom Bacterial Zoonoses,0,432545,OTRAS ZOONOSIS BACTERIANAS NEOM,0.5984982848167419,APPROVED,432545,
B7302.3,"Force One Side Muscle Deficiency Severe Body (Mucha, Extreme)",0,,"FUERZA DE LOS MUSCULOS DE UN LADO DEL CUERPO DEFICIENCIA GRAVE(MUCHA, EXTREMA)",0.41553372144699097,UNCHECKED,4246348,
027.8,Other Specified Bacterial Zoonoses,0,432545,OTRAS ZOONOSIS BACTERIANAS ESPECIFICADAS,0.7620201110839844,APPROVED,432545,
00100,Delayed Surgical Recovery,22415,,RETRASO EN LA RECUPERACION QUIRURGICA,1.0,APPROVED,4031878,
605,Foreskin Redundant And Phimosis,22412,436155,PREPUCIO REDUNDANTE Y FIMOSIS,0.6285104155540466,APPROVED,436155,
540.9,Acute Appendicitis Without Mention Of Peritonitis,22389,441604,APENDICITIS AGUDA SIN MENCION DE PERITONITIS,1.0,APPROVED,441604,
V47.4,Other Problems Urinary,22353,4024000,OTROS PROBLEMAS URINARIOS,0.8159335851669312,APPROVED,4024000,
B2802.2,"Pain In Multiple Body Parts Moderate Deficiency (Media, Regular)",366,,"DOLOR EN MULTIPLES PARTES DEL CUERPO DEFICIENCIA MODERADA(MEDIA, REGULAR)",0.47635582089424133,UNCHECKED,4183021,
362.50,Macular Degeneration (Senile) Not Specified,22332,374028,DEGENERACION MACULAR (SENIL) NO ESPECIFICADA,0.7674670815467834,APPROVED,374028,
027,Other Bacterial Zoonoses,0,432545,OTRAS ZOONOSIS BACTERIANAS,0.6956190466880798,APPROVED,432545,
034.0,Streptococcal Tonsillitis,22196,28060,ANGINA ESTREPTOCOCICA,0.6690195202827454,APPROVED,28060,
500,Pneumoconiosis Coal Workers,365,252946,NEUMOCONIOSIS DE LOS TRABAJADORES DEL CARBON,0.9335440993309021,APPROVED,252946,
026.9,Rat Bite Fever Unspecified,0,433690,FIEBRE POR MORDEDURA RATA SIN ESPECIFICAR,0.7404388189315796,APPROVED,433690,
786.3,Hemoptysis,22187,261687,HEMOPTISIS,1.0,APPROVED,261687,
Z79.01,,22182,46273937;4056822,,0.0,UNCHECKED,0,
026.0,Fever Spirillary,0,443699,FIEBRE ESPIRILAR,0.846026599407196,APPROVED,443699,
026,Rat Bite Fever,0,433690,FIEBRE POR MORDEDURA RATA,1.0,APPROVED,433690,
949.0,"Burn Neom, Neom Grade",22180,442013,"QUEMADURA NEOM, GRADO NEOM",0.47194191813468933,APPROVED,442013,
025,Melioidosis,0,443542,MELIOIDOSIS,1.0,APPROVED,443542,
429.3,Cardiomegaly,22156,314658,CARDIOMEGALIA,1.0,APPROVED,314658,
3E033NZ,,21973,2786430,,0.0,UNCHECKED,0,
024,Glanders,0,437492,MUERMO,1.0,APPROVED,437492,
696.5,Other Pitiriasis And Pitiriasis Not Specified,21920,135615,OTRA PITIRIASIS Y PITIRIASIS NO ESPECIFICADA,0.6321653127670288,APPROVED,135615,
274.0,Gouty Arthropathy,21914,4096347,ARTROPATIA GOTOSA,1.0,APPROVED,4096347,
73.09,,21914,2004746,,0.0,UNCHECKED,0,
023.9,Brucellosis - Unspecified,0,441497,BRUCELOSIS - SIN ESPECIFICAR,0.7919266819953918,APPROVED,441497,
023.8,Other Brucelosis,0,4176611,OTRAS BRUCELOSIS,0.9004402756690979,APPROVED,4176611,
038.9,Septicemia Unspecified,21867,132797,SEPTICEMIA SIN ESPECIFICAR,0.8816953897476196,APPROVED,132797,
V62.82,"Other Psychological Stress, Ncoc-Mourning Uncomplicated",21804,4252735,"OTRO STRESS PSICOLOGICO, NCOC-LUTO SIN COMPLICACION",0.0,UNCHECKED,0,
023.1,Brucella Abortus,0,440628,BRUCELLA ABORTUS,1.0,APPROVED,440628,
041,Inf.Bact.En Enfer.Clas.En Other Concep. Unspecified,365,432545,INF.BACT.EN ENFER.CLAS.EN OTRO CONCEP. SITIO NO ESPECIFICADO,0.2588772773742676,APPROVED,432545,
51.14,,365,2003207,,0.0,UNCHECKED,0,
99.13,,365,4119105,,0.0,UNCHECKED,0,
367.20,Astigmatism Not Specified,21780,378424,ASTIGMATISMO NO ESPECIFICADO,0.7584571838378906,APPROVED,378424,
023.0,Brucella Melitensis,0,443590,BRUCELLA MELITENSIS,1.0,APPROVED,443590,
742.4,Other Specific Cerebral Anomalies,365,377085,OTRAS ANOMALIAS CEREBRAL ESPECIFICAS,0.5936324000358582,APPROVED,377085,
530.1,Esophagitis,21753,30753,ESOFAGITIS,1.0,APPROVED,30753,
476,Laryngitis And Laryngotracheitis Chronicles,365,4112534,LARINGITIS Y LARINGOTRAQUEITIS CRONICAS,0.9167308211326599,APPROVED,4112534,
023,Brucellosis,0,441497,BRUCELOSIS,1.0,APPROVED,441497,
389.16,"Sensorineural Hearing Loss, Asimetrica",21732,443577,"HIPOACUSIA NEUROSENSORIAL, ASIMETRICA",0.7920112013816833,APPROVED,443577,
89.37,,21614,4098346,,0.0,UNCHECKED,0,
022.9,Anthrax Unspecified,0,438960,ANTRAX SIN ESPECIFICAR,0.6986067295074463,APPROVED,438960,
C34.32,,365,4094876,,0.0,AUTO_MAPPED_TO_1,4094876,
022.1,Anthrax Pulmonary,0,4034608,ANTRAX PULMONAR,0.828987181186676,APPROVED,4034608,
022.0,Cutaneous Anthrax,0,138954,ANTRAX CUTANEO,1.0,APPROVED,138954,
281.2,Folate Deficiency Anemia,21610,440977,ANEMIA POR CARENCIA DE FOLATOS,1.0,APPROVED,440977,
022,Anthrax,0,438960,ANTRAX,1.0,APPROVED,438960,
785.2,Heart Murmurs Unspecified,21576,316822,SOPLOS CARDIACOS NO ESPECIFICADOS,0.7201492786407471,APPROVED,316822,
455.0,Internal Hemorrhoids - No Mention Complication,21573,201322,HEMORROIDES INTERNAS - SIN MENCION DE COMPLICACION,0.76235032081604,APPROVED,201322,
021.9,Tularemia - Unspecified,0,441781,TULAREMIA - SIN ESPECIFICAR,0.7601765990257263,APPROVED,441781,
021.2,Pulmonary Tularemia,0,258061,TULAREMIA PULMONAR,1.0,APPROVED,258061,
610.1,Cystic Mastopathy Difusa,21563,78804,MASTOPATIA QUISTICA DIFUSA,0.7078362107276917,APPROVED,78804,
522.0,Dental Pulpitis,21536,437589,PULPITIS DENTAL,0.8462057113647461,APPROVED,437589,
99.17,,21512,4204673,,0.0,UNCHECKED,0,
021,Tularemia,0,441781,TULAREMIA,1.0,APPROVED,441781,
786.5,Chest Pain,21494,77670,DOLOR TORACICO,1.0,APPROVED,77670,
789.03,Abdominal Pain Lower Right Quadrant,21483,193322,DOLOR ABDOMINAL CUADRANTE INFERIOR DERECHO,0.8339105844497681,APPROVED,193322,
020.9,Fever Unspecified,0,434271,PESTE SIN ESPECIFICAR,0.48773959279060364,APPROVED,434271,
020.4,Secondary Pneumonic Plague,0,442637,PESTE NEUMONICA SECUNDARIA,1.0,APPROVED,442637,
020.3,Primary Pneumonic Plague,0,255735,PESTE NEUMONICA PRIMARIA,1.0,APPROVED,255735,
020.2,Fever Septicemic,0,442137,PESTE SEPTICEMICA,0.5173633694648743,APPROVED,442137,
020.1,Fever Celulocutanea,0,140627,PESTE CELULOCUTANEA,0.44774284958839417,APPROVED,140627,
020.0,Bubonic Plague,0,321212,PESTE BUBONICA,1.0,APPROVED,321212,
250.40,Diabetes With Manif. Kidney Or Type Ii Esp. Uncontrolled Not Set,21478,443731,DIABETES CON MANIF. RENALES TIPO II O NO ESP. NO ESTABLECIDA COMO INCONTROLADA,0.47643253207206726,APPROVED,443731,
276.51,Dehydration,21441,435796,DESHIDRATACION,1.0,APPROVED,435796,
672.02,Neom-Parida Puerperal Fever Complication Postpartum,365,4041280;434713,"FIEBRE PUERPERAL NEOM-PARIDA, COMPLICACION POSTPARTO",0.6070786714553833,AUTO_MAPPED,4041280,
722.8,Postlaminectomy Syndrome,365,132412,SINDROME POSTLAMINECTOMIA,1.0,APPROVED,132412,
995.91,Sepsis,21287,132797,SEPSIS,1.0,APPROVED,132797,
524.00,Anomalies Unspecific Maxillary,365,45757682,ANOMALIAS INESPECIFICAS DE LOS MAXILARES,0.5227658152580261,APPROVED,45757682,
018.96,Tbc Miliar Neom-Dgco.Por Other Tests,0,434559,TBC MILIAR NEOM-DGCO.POR OTROS TESTS,0.1819334775209427,AUTO_MAPPED_TO_1,434559,
866.01,Hematoma Riñon Rupt Capsule-Sin Sin Open Traum Cavi Abdomin,364,442102,HEMATOMA RIÑON SIN RUPT CAPSULA-SIN TRAUM ABIER CAVI ABDOMIN,0.31171301007270813,APPROVED,442102,
945.1,Burn Grade 1 Leg (S) -Eritema,364,138644,QUEMADURA DE 1ER GRADO DE PIERNA(S)-ERITEMA,0.25961095094680786,APPROVED,138644,
018.90,Neom Neom-Tbc Miliar,0,434559,TBC MILIAR NEOM-NEOM,0.20195898413658142,APPROVED,434559,
C64.1,,364,196653,,0.0,AUTO_MAPPED_TO_1,196653,
V87.4,Personal History Drug Treatment,364,4207283,HISTORIA PERSONAL DE TRATAMIENTO MEDICAMENTOSO,0.0,UNCHECKED,0,
805.00,Cervical Vert Fract Level Neom-Spinal Cord Closed Without Them,364,437993,"FRACT VERT CERVICAL, NIVEL NEOM-CERRAD SIN LES CORD ESPINAL",0.5079796314239502,APPROVED,437993,
78.59,,364,2005313,,0.0,UNCHECKED,0,
826.0,Fracture Of One Or More Pie-Shut Phalanges,21221,434502,FRACTURA DE UNA O MAS FALANGES DEL PIE-CERRADA,0.5176603198051453,APPROVED,434502,
285.1,Posthaemorrhagic Acute Anemia,21196,434894,ANEMIA POSTHEMORRAGICA AGUDA,0.8819738030433655,APPROVED,434894,
381.19,Other Chronic Serous Otitis,364,381301,OTRAS OTITIS SEROSAS CRONICAS,0.9058538675308228,APPROVED,381301,
30.29,,364,2001280,,0.0,UNCHECKED,0,
018.9,Tbc Miliaria Unspecified,0,434559,TBC MILIARIA SIN ESPECIFICAR,0.43593278527259827,APPROVED,434559,
457,Disorders Noninfectious Channel Nodes,364,435835,TRASTORNOS NO INFECCIOSOS DE CANALES LINFATICOS,0.6912470459938049,APPROVED,435835,
374.03,Spastic Entropion,364,375272,ENTROPION ESPASTICO,1.0,APPROVED,375272,
336.1,Vascular Myelopathies,364,136960,MIELOPATIAS VASCULARES,1.0,APPROVED,136960,
B7302.4,Force One Side Muscle Body Complete Deficiency (Total),0,,FUERZA DE LOS MUSCULOS DE UN LADO DEL CUERPO DEFICIENCIA COMPLETA(TOTAL),0.46558675169944763,UNCHECKED,4246348,
011.4,Tuberculosis Of The Lung Fibrosis,363,258335,FIBROSIS TUBERCULOSA DEL PULMON,0.8022744655609131,APPROVED,258335,
338.12,Acute Pain Thoracotomy,363,40485490,DOLOR AGUDO POSTORACOTOMIA,0.6803032159805298,APPROVED,40485490,
018.86,Other Specified Miliary Tbc-Dgco.Por Other Tests,0,434559,OTRAS TBC MILIARES ESPECIFICADAS-DGCO.POR OTROS TESTS,0.3547156751155853,APPROVED,434559,
879.4,"Lateral Wall Open Wound Abdomen, Uncomplicated",363,197723,"HERIDA ABIERTA PARED LATERAL ABDOMEN, SIN COMPLICACION",0.722705602645874,APPROVED,197723,
84.52,,363,2006301,,0.0,UNCHECKED,0,
E21.0,,363,136934,,0.0,AUTO_MAPPED_TO_1,136934,
820.20,Fracture Of Section Neck Neom Trochanteric Femur-Closed,21165,136834,FRACTURA DE SECCION TROCANTEREA NEOM DE CUELLO FEMUR-CERRADA,0.6739147901535034,APPROVED,136834,
